id,lodge_name_raw,lodge_name_clean,language_primary,confidence_language,ontology_primary,ontology_secondary,confidence_ontology,theme_primary,theme_secondary,confidence_theme,flags,created_at
10660,Rose Window Lodge,Rose Window Lodge,English,0.75,NAT_BOT,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10661,Lodge of St. John ,Lodge of St. John,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10662,Prince Rupert Lodge,Prince Rupert Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10663,Channelsea Lodge ,Channelsea Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10664,Service in Unity Lodge,Service in Unity Lodge,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10665,Baines Lodge,Baines Lodge,English,0.75,PRS_HIS,,0.8,Professional / Trade,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10666,Friendship in Aden Lodge,Friendship in Aden Lodge,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10667,Bebington Lodge,Bebington Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10668,Lodge of Elmet,Lodge of Elmet,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10669,Grennell Lodge,Grennell Lodge,English,0.75,PRS_HIS,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10670,County Gate Lodge,County Gate Lodge,English,0.9,OBJ_STR,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10671,Golden Hind Lodge,Golden Hind Lodge,English,0.75,OBJ_EMB,NAT_ANI,0.7,Nature,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10672,Featherstone Lodge,Featherstone Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10673,Vectensian Lodge,Vectensian Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10674,Byerley Lodge,Byerley Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10675,Lodge of United Endeavour,Lodge of United Endeavour,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10676,Old Gaytonians Lodge,Old Gaytonians Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10677,Ernest Dixon Lodge,Ernest Dixon Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10678,Chenab Lodge,Chenab Lodge,English,0.75,LOC_GEO,NAT_GEO,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10679,St. Peter's Lodge,St. Peter's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10680,Bishop Herbert Lodge,Bishop Herbert Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10681,Ferndown Lodge ,Ferndown Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10682,Ashley Hill Lodge,Ashley Hill Lodge,English,0.9,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10683,Brong Ahafo Lodge,Brong Ahafo Lodge,English,0.75,LOC_REG,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10684,Mfantsiman Lodge,Mfantsiman Lodge,Akan,0.75,NAT_GEO,LOC_CTY,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10685,Severus Lodge,Severus Lodge,Latin,0.75,PRS_HIS,,0.8,Royal / Aristocratic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10686,Lodge of Simplicity,Lodge of Simplicity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10687,Centre Point Lodge,Centre Point Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10688,Old Pocklingtonian Lodge,Old Pocklingtonian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10689,Maeides Stana Lodge,Maeides Stana Lodge,Unknown,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10690,Parnassus Lodge,Parnassus Lodge,English,0.75,PRS_MYTH,NAT_GEO,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10691,Kingsway Lodge,Kingsway Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10692,Tarleton Lodge,Tarleton Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10693,Ulverston Lodge,Ulverston Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10694,Vindelis Lodge,Vindelis Lodge,Latin,0.75,LOC_REG,NAT_GEO,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10695,Catenarian Lodge,Catenarian Lodge,English,0.75,ABS_PHI,,0.8,Symbolic / Esoteric,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10696,Old Steine Lodge,Old Steine Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10697,Islip Lodge,Islip Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10698,Path to Progress Lodge,Path to Progress Lodge,English,0.9,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10699,Pelican Lodge,Pelican Lodge,English,0.75,NAT_ANI,ABS_MYTH,0.8,Nature,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10700,Pilling Lodge ,Pilling Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10701,Prospect Lodge,Prospect Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10702,Stondon Massey Lodge,Stondon Massey Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10703,Kenton Manor Lodge ,Kenton Manor Lodge,English,0.75,LOC_BDG,OBJ_STR,0.82,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10704,Quest Lodge,Quest Lodge,English,0.75,GRP_INT,ABS_PHI,0.88,Virtue / Moral Ideal,Clubs / Association,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10705,Emeritus Lodge of Installed Masters,Emeritus Lodge of Installed Masters,English,0.9,GRP_MAS,,0.88,Masonic / Administrative,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10706,Solidarity Lodge,Solidarity Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10707,Apollo Lodge,Apollo Lodge,Greek,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10708,Prudence and Concord Lodge ,Prudence and Concord Lodge,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10709,River Plate Lodge ,River Plate Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10710,Lord Leycester Lodge,Lord Leycester Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10711,Lyegrove Lodge,Lyegrove Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10712,Lodge of the White Rock,Lodge of the White Rock,English,0.9,OBJ_EMB,NAT_GEO,0.7,Nature,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10713,Three Pillars ,Three Pillars,English,0.75,ABS_PHI,OBJ_STR,0.8,Virtue / Moral Ideal,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10714,Dewi Sant a Gwalia Lodge,Dewi Sant a Gwalia Lodge,Welsh,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10715,Lodge of Light and Honour,Lodge of Light and Honour,English,0.9,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10716,Excelsior Lodge,Excelsior Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10717,Leicestershire and Rutland Lodge of Installed Masters,Leicestershire and Rutland Lodge of Installed Masters,English,0.9,LOC_REG,GRP_MAS,0.84,Masonic / Administrative,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10718,Venturer Lodge,Venturer Lodge,English,0.75,GRP_INT,,0.8,Clubs / Association,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10719,Saint Mary Lodge,Saint Mary Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10720,Aultoun Lodge,Aultoun Lodge,Scottish English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10721,Wayfarers' Lodge,Wayfarers' Lodge,English,0.75,GRP_JOB,GRP_INT,0.86,Professional / Trade,Clubs / Association,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10722,Trinity-Blakesley Lodge ,Trinity-Blakesley Lodge,English,0.75,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10723,Enfield Grammar School Lodge,Enfield Grammar School Lodge,English,0.75,LOC_CTY,GRP_EDU,0.86,Educational / Institutional,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10724,Kingsgate Lodge,Kingsgate Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10725,Gloucestershire Installed Masters' Lodge,Gloucestershire Installed Masters' Lodge,English,0.75,LOC_REG,GRP_MAS,0.84,Masonic / Administrative,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10726,Llantarnam Lodge ,Llantarnam Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10727,Lodge of Friendship,Lodge of Friendship,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10728,Ashwell Lodge,Ashwell Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10729,Goodwill Lodge ,Goodwill Lodge,English,0.75,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10730,Circle of Sussex Lodge ,Circle of Sussex Lodge,English,0.9,GRP_INT,OBJ_EMB,0.88,Clubs / Association,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10731,Enborne Lodge ,Enborne Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10732,Llewellin Lodge ,Llewellin Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10733,Manor Lodge ,Manor Lodge,English,0.75,LOC_BDG,OBJ_STR,0.82,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10734,Olde Isleworth Lodge ,Olde Isleworth Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10735,Coleshill Lodge,Coleshill Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10736,Keystone Lodge ,Keystone Lodge,English,0.75,OBJ_EMB,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10737,Tower Hill Lodge ,Tower Hill Lodge,English,0.9,OBJ_STR,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10738,Waterways Lodge,Waterways Lodge,English,0.75,LOC_CTY,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10739,William Cobbett Lodge ,William Cobbett Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10740,Beacon Lodge ,Beacon Lodge,English,0.75,OBJ_STR,LOC_CTY,0.7,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10741,North Shore Lodge ,North Shore Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10742,Wolverton Trinity Lodge,Wolverton Trinity Lodge,English,0.75,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10743,Leeds and District Lodge of Installed Masters ,Leeds and District Lodge of Installed Masters,English,0.9,LOC_CTY,LOC_REG,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10744,St. Christopher Lodge ,St. Christopher Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10745,Bishopswood Lodge ,Bishopswood Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10746,Aldridge Lodge ,Aldridge Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10747,Eastwoodbury Lodge ,Eastwoodbury Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10748,Hemelhemstede Lodge ,Hemelhemstede Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10749,Old Veseyan Lodge ,Old Veseyan Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10750,Forest Green Lodge ,Forest Green Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10751,Shield of David Lodge ,Shield of David Lodge,English,0.9,PRS_REL,OBJ_EMB,0.9,Religious,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10752,Lodge of Hospitality ,Lodge of Hospitality,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10753,Lodge of Progress,Lodge of Progress,English,0.9,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10754,Bradley Lodge ,Bradley Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10755,Claygate Lodge ,Claygate Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10756,Ifield Lodge ,Ifield Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10757,Hagley and Holy Wells Lodge,Hagley and Holy Wells Lodge,English,0.9,PRS_REL,ABS_VRT,0.9,Virtue / Moral Ideal,Religious,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10758,Old Blackburnian Lodge ,Old Blackburnian Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10759,Viking Lodge ,Viking Lodge,English,0.75,PRS_HIS,LOC_REG,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10760,Harlington Lodge  ,Harlington Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10761,Gluvias Lodge ,Gluvias Lodge,Cornish,0.75,LOC_LAN,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10762,Lodge of Unity,Lodge of Unity,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10763,Ben Marsh Lodge ,Ben Marsh Lodge,English,0.75,NAT_GEO,,0.75,Nature,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10764,Empress Lodge ,Empress Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10765,Lodge of St. Thomas ,Lodge of St. Thomas,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10766,City of Rochester Lodge ,City of Rochester Lodge,English,0.9,LOC_CTY,,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10767,Shiplake Lodge ,Shiplake Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10768,Bourne End Lodge ,Bourne End Lodge,English,0.75,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10769,Cliveden Lodge ,Cliveden Lodge,English,0.75,LOC_BDG,LOC_CTY,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10770,St. Edmund Lodge,St. Edmund Lodge,English,0.9,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10771,Golftyn Lodge ,Golftyn Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10772,Urswyck Lodge ,Urswyck Lodge,English,0.75,LOC_LAN,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10773,Woodstock Lodge,Woodstock Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10774,Vale of Haldon Lodge,Vale of Haldon Lodge,English,0.9,ABS_VRT,NAT_GEO,0.85,Virtue / Moral Ideal,Nature,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10775,Portico Lodge,Portico Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10776,Daen Ingas Lodge ,Daen Ingas Lodge,Unknown,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10777,Lodge of Happiness,Lodge of Happiness,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10778,St. George's Lodge ,St. George's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10779,Pear Tree Lodge ,Pear Tree Lodge,English,0.75,LOC_CTY,NAT_BOT,0.86,Geographic / Civic,Nature,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10780,Lodge of Orleans ,Lodge of Orleans,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10781,Alchemy Lodge ,Alchemy Lodge,English,0.75,OBJ_SCI,,0.7,Symbolic / Esoteric,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10782,John Roysse Lodge ,John Roysse Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10783,Unitas Fratrum Lodge ,Unitas Fratrum Lodge,English,0.75,ABS_LAT,,0.72,Virtue / Moral Ideal,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10784,Virtute et Fide Lodge,Virtute et Fide Lodge,Latin,0.9,ABS_VRT,,0.8,Virtue / Moral Ideal,,0.8,DICT_MATCH|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:10+00:00
10785,St. Catherine's Priory Lodge ,St. Catherine's Priory Lodge,English,0.9,PRS_REL,LOC_BDG,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH|TOKEN_RELIGIOUS_PLACE,2026-03-12T12:23:10+00:00
10786,Lodge of the Round Table ,Lodge of the Round Table,English,0.9,PRS_FIC,OBJ_STR,0.84,Mythological / Classical,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10787,Backwell Lodge,Backwell Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10788,City University Lodge ,City University Lodge,English,0.75,LOC_CTY,GRP_EDU,0.86,Educational / Institutional,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10789,Mossley Hill Lodge ,Mossley Hill Lodge,English,0.9,LOC_CTY,NAT_GEO,0.86,Geographic / Civic,Nature,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10790,Round Table Lodge of Sussex ,Round Table Lodge of Sussex,English,0.9,PRS_FIC,OBJ_STR,0.84,Mythological / Classical,Symbolic / Esoteric,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10791,Perfect Ashlar Lodge ,Perfect Ashlar Lodge,English,0.75,ABS_VRT,OBJ_EMB,0.85,Virtue / Moral Ideal,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10792,Bullbrook Lodge ,Bullbrook Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10793,Old Salfordians Lodge ,Old Salfordians Lodge,English,0.9,GRP_EDU,,0.82,Educational / Institutional,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10794,Lodge of United Purpose ,Lodge of United Purpose,English,0.9,ABS_VRT,ABS_FRAT,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10795,Dundas Lodge ,Dundas Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10796,Lodge of Perfect Light,Lodge of Perfect Light,English,0.9,ABS_VRT,ABS_PHI,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10797,London Edenside Lodge ,London Edenside Lodge,English,0.75,LOC_CTY,LOC_REG,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10798,St. Dunstan's Lodge ,St. Dunstan's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10799,Lodge of Fidelity ,Lodge of Fidelity,English,0.9,ABS_VRT,,0.85,Virtue / Moral Ideal,,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00
10800,Canon Stafford Morris Lodge ,Canon Stafford Morris Lodge,English,0.75,PRS_HIS,PRS_REL,0.86,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10801,Norman Moore Lodge ,Norman Moore Lodge,English,0.75,LOC_CTY,LOC_REG,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
10802,Warlingham Lodge ,Warlingham Lodge,English,0.75,LOC_CTY,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:10+00:00
