id,lodge_name_raw,lodge_name_clean,language_primary,confidence_language,ontology_primary,ontology_secondary,confidence_ontology,theme_primary,theme_secondary,confidence_theme,flags,created_at,manual_ontology_correct,manual_notes,language_correct,primary_ontology_correct,any_ontology_correct
2321,Pelham Pillar Lodge,Pelham Pillar Lodge,English,0.75,PRS_HIS,OBJ_EMB,0.86,Geographic / Civic,Symbolic / Esoteric,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2367,Franklin Lodge,Franklin Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2465,Adair Lodge,Adair Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2528,Robert Burns' Lodge,Robert Burns' Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2589,Marmion Lodge,Marmion Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2723,Villiers Lodge,Villiers Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2760,Savile Lodge,Savile Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2852,Talbot Lodge,Talbot Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
2929,Curwen Lodge,Curwen Lodge,English,0.75,PRS_HIS,,0.8,Royal / Aristocratic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00,,,1,1,1
3069,Chaucer Lodge,Chaucer Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:57+00:00,,,1,1,1
3083,Mackay Lodge,Mackay Lodge,English,0.75,PRS_HIS,LOC_REG,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00,,,1,1,1
3279,Coleridge Lodge,Coleridge Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00,,,1,1,1
3317,Hervey Lodge,Hervey Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00,,,1,1,1
3436,Notre Dame Lodge,Notre Dame Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:58+00:00,,,0,0,0
3663,Wilberforce Lodge,Wilberforce Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:59+00:00,,,1,1,1
3906,Royal Connaught Lodge,Royal Connaught Lodge,English,0.9,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:59+00:00,,,1,1,1
5563,Thomas-à-Becket Lodge,Thomas-à-Becket Lodge,Other,0.9,PRS_HIS,PRS_REL,0.86,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:01+00:00,,Thomas a Becket is old english - encoding error,0,1,1
5835,Lodge of Newton,Lodge of Newton,English,0.9,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,DICT_MATCH,2026-03-12T12:23:01+00:00,,,1,1,1
5962,Earl Roberts Lodge,Earl Roberts Lodge,English,0.75,PRS_HIS,PRS_ROY,0.86,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:01+00:00,,,1,1,1
65,Robert Burns Lodge,Robert Burns Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:59+00:00,,,1,1,1
6570,Venables Llewelyn Lodge,Venables Llewelyn Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:00+00:00,,,0,1,1
6868,John O'Gaunt Lodge,John O'Gaunt Lodge,English,0.9,PRS_HIS,PRS_REL,0.86,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:02+00:00,,,1,1,1
7113,Edric Lodge,Edric Lodge,English,0.75,PRS_HIS,,0.8,Royal / Aristocratic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:03+00:00,,,1,1,1
7431,Seaton Delaval Lodge,Seaton Delaval Lodge,English,0.75,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:03+00:00,,,1,0,1
7450,Captain Cook Lodge,Captain Cook Lodge,English,0.75,PRS_HIS,GRP_MIL,0.86,Military / Service,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:03+00:00,,,1,1,1
7849,Francis Davies Lodge,Francis Davies Lodge,English,0.75,PRS_HIS,PRS_REL,0.86,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:04+00:00,,,1,1,1
8187,Mowbray Lodge,Mowbray Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:04+00:00,,,1,0,0
9030,Borlase Lodge,Borlase Lodge,English,0.75,PRS_HIS,,0.8,Geographic / Civic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:05+00:00,,,1,1,1
9415,Mansfield Lodge,Mansfield Lodge,English,0.75,PRS_HIS,LOC_CTY,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:07+00:00,,,1,0,1
9775,Lusignan Lodge,Lusignan Lodge,French,0.75,PRS_HIS,LOC_REG,0.8,Royal / Aristocratic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:08+00:00,,,1,1,1
9814,Eadgar Lodge,Eadgar Lodge,English,0.75,PRS_HIS,,0.8,Royal / Aristocratic,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:08+00:00,,,1,1,1
9945,Seymour Lodge,Seymour Lodge,English,0.75,PRS_HIS,,0.86,Geographic / Civic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:08+00:00,,,1,1,1
10307,Nepos Lodge,Nepos Lodge,Latin,0.75,PRS_MYTH,ABS_FRAT,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:09+00:00,,,1,1,1
1156,"Lodge of the Muse Clio, No. 5","Lodge of the Muse Clio, No. 5",English,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
12301,Achates Lodge,Achates Lodge,Latin,0.75,PRS_MYTH,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:14+00:00,,,1,1,1
5373,Phoenix Lodge,Phoenix Lodge,Greek,0.9,PRS_MYTH,,0.88,Mythological / Classical,,0.85,DICT_MATCH,2026-03-12T12:23:02+00:00,,,1,1,1
6072,Emrys Lodge,Emrys Lodge,Welsh,0.75,PRS_MYTH,,0.8,Mythological / Classical,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:00+00:00,,,1,1,1
7440,Port of Hercules Lodge,Port of Hercules Lodge,Latin,0.9,PRS_MYTH,ABS_VRT,0.88,Virtue / Moral Ideal,Mythological / Classical,0.85,DICT_MATCH,2026-03-12T12:23:03+00:00,,port of hercules a port in monaco,0,0,0
8236,Athene Lodge,Athene Lodge,English,0.75,PRS_MYTH,,0.88,Mythological / Classical,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:04+00:00,,,1,1,1
10022,Saint Barbara Lodge,Saint Barbara Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:09+00:00,,,1,1,1
10151,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:09+00:00,,,1,1,1
10624,Queeselet-St. James' Lodge,Queeselet-St. James' Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:10+00:00,,,1,0,1
1114,Lodge of Jehosaphat,Lodge of Jehosaphat,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
11369,Lodge of St. Theodore,Lodge of St. Theodore,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:12+00:00,,,1,1,1
11769,Lodge of St. Andrew,Lodge of St. Andrew,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:13+00:00,,,1,1,1
11980,St. Stephen’s Lodge ,St. Stephen's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:13+00:00,,,1,1,1
12059,St. Enodoc Lodge ,St. Enodoc Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:13+00:00,,,1,1,1
12521,Saint Cecilia Lodge ,Saint Cecilia Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:14+00:00,,,1,1,1
12548,Dunston St. Nicholas Lodge,Dunston St. Nicholas Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:14+00:00,,,1,1,1
12569,John Hale Lodge ,John Hale Lodge,English,0.75,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:14+00:00,,,1,1,1
12725,St. Hilda's Lodge,St. Hilda's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:14+00:00,,,1,1,1
1330,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
1418,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
1636,St. Michael's Lodge,St. Michael's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
1684,St. George's Lodge of Unanimity and Fidelity,St. George's Lodge of Unanimity and Fidelity,English,0.9,PRS_REL,ABS_VRT,0.9,Virtue / Moral Ideal,Religious,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,0,1
1754,St. Cuthbert's Lodge,St. Cuthbert's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
2144,St. Kilda Lodge,St. Kilda Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,1
2324,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
2357,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
2424,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
2544,St. George's Lodge,St. George's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
2976,St. Matthew's Lodge,St. Matthew's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
3093,St. John's Lodge,St. John's Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
3693,St. German's Lodge,St. German's Lodge,English,0.9,PRS_REL,GRP_NAT,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:59+00:00,,,1,1,1
3945,Hiram Lodge,Hiram Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:59+00:00,,,1,1,1
5368,St. Aldhelm's Lodge,St. Aldhelm's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:02+00:00,,,1,1,1
5425,St. George Lodge,St. George Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:02+00:00,,,1,1,1
5465,Adam's Peak Lodge,Adam's Peak Lodge,English,0.9,PRS_REL,NAT_GEO,0.9,Religious,Nature,0.85,DICT_MATCH,2026-03-12T12:23:02+00:00,,,1,0,1
5883,Lodge of St. George,Lodge of St. George,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:01+00:00,,,1,1,1
6100,St. Elphin Lodge,St. Elphin Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:00+00:00,,,1,1,1
6144,St. Mary Lodge,St. Mary Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:00+00:00,,,1,1,1
7366,Angelus Lodge,Angelus Lodge,Latin,0.75,PRS_REL,ABS_VRT,0.8,Religious,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:03+00:00,,,1,1,1
7459,Abbots Langley Lodge,Abbots Langley Lodge,English,0.75,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:03+00:00,,,1,0,1
7921,Lodge of St. Julian,Lodge of St. Julian,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:04+00:00,,,1,1,1
8885,St. Bartholomew Lodge,St. Bartholomew Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00,,,1,1,1
9004,St. Cecilia Lodge,St. Cecilia Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00,,,1,1,1
9032,St. Martins Barnehurst Lodge,St. Martins Barnehurst Lodge,English,0.9,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:05+00:00,,,1,1,1
9087,Saint Augustine Lodge of Contentment,Saint Augustine Lodge of Contentment,English,0.9,PRS_REL,ABS_VRT,0.9,Virtue / Moral Ideal,Religious,0.85,DICT_MATCH,2026-03-12T12:23:06+00:00,,,1,0,1
9342,Trinity Lodge,Trinity Lodge,English,0.75,PRS_REL,LOC_CTY,0.9,Religious,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:07+00:00,,,1,1,1
9728,St. Peter’s Lodge,St. Peter's Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:08+00:00,,,1,1,1
9877,Blackfriars' Lodge,Blackfriars' Lodge,English,0.75,PRS_REL,,0.9,Religious,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:08+00:00,,,1,1,1
9969,St. Peter Lodge,St. Peter Lodge,English,0.9,PRS_REL,,0.9,Religious,,0.85,DICT_MATCH,2026-03-12T12:23:08+00:00,,,1,1,1
9975,Good Samaritan Lodge,Good Samaritan Lodge,English,0.75,PRS_REL,ABS_VRT,0.9,Virtue / Moral Ideal,Religious,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:08+00:00,,,1,0,1
1230,Eighteenth Royal Irish Regiment of Foot,Eighteenth Royal Irish Regiment of Foot,English,0.9,PRS_ROY,GRP_MIL,0.88,Royal / Aristocratic,Military / Service,0.85,DICT_MATCH,2026-03-12T12:22:56+00:00,,,1,1,0
12365,Royal Marines Plymouth Lodge,Royal Marines Plymouth Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:14+00:00,,GRP_MIL,1,0,0
2042,Loyal Victoria Lodge,Loyal Victoria Lodge,English,0.75,PRS_ROY,ABS_VRT,0.88,Virtue / Moral Ideal,Royal / Aristocratic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00,,,1,1,1
2193,Howard Lodge,Howard Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:56+00:00,,,1,0,0
2882,Duke of Lancaster Lodge,Duke of Lancaster Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,,1,1,1
3114,Royal Commemoration Lodge,Royal Commemoration Lodge,English,0.9,PRS_ROY,ABS_VRT,0.88,Virtue / Moral Ideal,Royal / Aristocratic,0.85,DICT_MATCH,2026-03-12T12:22:57+00:00,,ABS_TMP,1,0,0
3378,Royal Leek Lodge,Royal Leek Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:58+00:00,,emblem,1,0,0
3725,Victoria Lodge,Victoria Lodge,English,0.75,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:22:59+00:00,,,1,1,1
549,Port Royal Lodge,Port Royal Lodge,English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:22:59+00:00,,,1,0,1
5763,Royal and Loyal Lodge,Royal and Loyal Lodge,English,0.9,PRS_ROY,ABS_VRT,0.88,Virtue / Moral Ideal,Royal / Aristocratic,0.85,DICT_MATCH,2026-03-12T12:23:01+00:00,,,1,0,1
5815,King Edward Lodge,King Edward Lodge,English,0.75,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:01+00:00,,,1,1,1
6172,Edward VII Lodge,Edward VII Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:00+00:00,,,1,1,1
6328,King George V Lodge,King George V Lodge,English,0.9,PRS_ROY,PRS_REL,0.88,Religious,Royal / Aristocratic,0.85,DICT_MATCH,2026-03-12T12:23:00+00:00,,,1,1,1
6333,Albert Coveney Lodge,Albert Coveney Lodge,English,0.75,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:00+00:00,,PRS_HIS,1,0,0
6708,Blair Athol Lodge,Blair Athol Lodge,English,0.75,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:02+00:00,,,1,0,1
7121,Royal Pavilion Lodge,Royal Pavilion Lodge,English,0.9,PRS_ROY,LOC_BDG,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:03+00:00,,,1,0,1
732,Prince Edwin's Lodge,Prince Edwin's Lodge,English,0.9,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,DICT_MATCH,2026-03-12T12:22:59+00:00,,,1,1,1
7333,Prince Edwin Lodge,Prince Edwin Lodge,English,0.75,PRS_ROY,,0.88,Royal / Aristocratic,,0.85,ENGLISH_FALLBACK,2026-03-12T12:23:03+00:00,,,1,1,1
998,Twenty-third Regiment of Foot (Royal Welsh Fusileers),Twenty-third Regiment of Foot (Royal Welsh Fusileers),English,0.9,PRS_ROY,LOC_CTY,0.88,Royal / Aristocratic,Geographic / Civic,0.85,DICT_MATCH,2026-03-12T12:23:00+00:00,,military,1,0,0
2744,Lodge Ravee,Lodge Ravee,English,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:57+00:00,,,1,0,0
3802,Natimuk Lodge,Natimuk Lodge,Unknown,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:22:59+00:00,,,1,0,0
494,No. 2,No. 2,English,1,UNK_,,1,,,1,CLASSIFICATION_DEFAULTED|INPUT_BLANK,2026-03-12T12:22:59+00:00,,,1,0,0
592,No name given,No name given,English,1,UNK_,,1,,,1,CLASSIFICATION_DEFAULTED|INPUT_NON_DESCRIPTIVE,2026-03-12T12:22:59+00:00,,,1,0,0
6090,Homestreu Lodge,Homestreu Lodge,English,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:00+00:00,,,1,0,0
8589,Dofra Lodge,Dofra Lodge,English,0.75,UNK_,,0.8,Unknown,,0.8,ENGLISH_FALLBACK|REVIEW_REQUIRED|CLAUDE_ASSISTED,2026-03-12T12:23:06+00:00,,,0,0,0
